location_id	parent_location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	minimum_elevation_in_meters	maximum_elevation_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	minimum_depth_in_meters	maximum_depth_in_meters	vertical_datum	location_according_to	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_date	georeference_protocol	georeference_sources	georeference_remarks	preferred_spatial_representation
loc_001			Brasil	South America				Brasil	BR																												
